comm_cost,cost_mode,n_clients,trial,best_client_acc,predicted_global,effective_predicted_global,actual_global,effective_actual_global
0.02,fixed,10,1,0.9228295819935691,0.9197152517176634,0.8997152517176634,0.9196141479099679,0.8996141479099679
0.02,fixed,10,2,0.9372990353697749,0.9306104812054653,0.9106104812054653,0.9212218649517685,0.9012218649517685
0.02,fixed,10,3,0.8971061093247589,0.8953957497695231,0.8753957497695231,0.8890675241157556,0.8690675241157556
0.02,fixed,10,4,0.9485530546623794,0.9432075085718574,0.9232075085718574,0.9453376205787781,0.9253376205787781
0.02,fixed,10,5,0.9147909967845659,0.9107852130222365,0.8907852130222365,0.909967845659164,0.889967845659164
0.02,fixed,10,6,0.932475884244373,0.9308304243661962,0.9108304243661962,0.927652733118971,0.907652733118971
0.02,fixed,10,7,0.9212218649517685,0.9138036303440243,0.8938036303440243,0.9131832797427653,0.8931832797427652
0.02,fixed,10,8,0.9356913183279743,0.9387089544908357,0.9187089544908357,0.9260450160771704,0.9060450160771704
0.02,fixed,10,9,0.927652733118971,0.9248589906375264,0.9048589906375264,0.9260450160771704,0.9060450160771704
0.02,fixed,10,10,0.9356913183279743,0.930465678253158,0.9104656782531579,0.932475884244373,0.912475884244373
0.02,fixed,10,11,0.932475884244373,0.9258399612083364,0.9058399612083364,0.9212218649517685,0.9012218649517685
0.02,fixed,10,12,0.9260450160771704,0.9220811326790355,0.9020811326790354,0.9212218649517685,0.9012218649517685
0.02,fixed,10,13,0.9356913183279743,0.9327620055929944,0.9127620055929944,0.9340836012861736,0.9140836012861736
0.02,fixed,10,14,0.9356913183279743,0.9301817060143139,0.9101817060143139,0.9244372990353698,0.9044372990353697
0.02,fixed,10,15,0.927652733118971,0.9255875521092563,0.9055875521092562,0.9244372990353698,0.9044372990353697
0.02,fixed,10,16,0.9308681672025724,0.925665134243921,0.905665134243921,0.9308681672025724,0.9108681672025724
0.02,fixed,10,17,0.9131832797427653,0.9090362157771983,0.8890362157771983,0.9083601286173634,0.8883601286173634
0.02,fixed,10,18,0.9405144694533762,0.9539094114683655,0.9339094114683655,0.9405144694533762,0.9205144694533762
0.02,fixed,10,19,0.9260450160771704,0.9208578656990052,0.9008578656990052,0.9244372990353698,0.9044372990353697
0.02,fixed,10,20,0.9437299035369775,0.9363859193361,0.9163859193361,0.9340836012861736,0.9140836012861736
0.02,fixed,10,21,0.8987138263665595,0.9029173885397034,0.8829173885397034,0.8922829581993569,0.8722829581993569
0.02,fixed,10,22,0.9260450160771704,0.9231228695993566,0.9031228695993566,0.9244372990353698,0.9044372990353697
0.02,fixed,10,23,0.9115755627009646,0.9282148382959808,0.9082148382959808,0.9083601286173634,0.8883601286173634
0.02,fixed,10,24,0.9292604501607717,0.9457349452800905,0.9257349452800905,0.9292604501607717,0.9092604501607717
0.02,fixed,10,25,0.9517684887459807,0.9471017713008794,0.9271017713008793,0.9517684887459807,0.9317684887459807
0.02,fixed,10,26,0.9212218649517685,0.9156337433886673,0.8956337433886673,0.9180064308681672,0.8980064308681672
0.02,fixed,10,27,0.9405144694533762,0.9354039515095005,0.9154039515095005,0.9372990353697749,0.9172990353697749
0.02,fixed,10,28,0.9260450160771704,0.9203308128527263,0.9003308128527263,0.9212218649517685,0.9012218649517685
0.02,fixed,10,29,0.9244372990353698,0.9337748677177866,0.9137748677177866,0.9163987138263665,0.8963987138263665
0.02,fixed,10,30,0.9147909967845659,0.906590241033597,0.886590241033597,0.9035369774919614,0.8835369774919614
0.02,fixed,10,31,0.9356913183279743,0.9327297798502504,0.9127297798502504,0.9308681672025724,0.9108681672025724
0.02,fixed,10,32,0.9356913183279743,0.9382144018900267,0.9182144018900267,0.9212218649517685,0.9012218649517685
0.02,fixed,10,33,0.927652733118971,0.921008760823344,0.901008760823344,0.9180064308681672,0.8980064308681672
0.02,fixed,10,34,0.932475884244373,0.9341715144430158,0.9141715144430158,0.9163987138263665,0.8963987138263665
0.02,fixed,10,35,0.9389067524115756,0.9546733523600361,0.9346733523600361,0.9228295819935691,0.9028295819935691
0.02,fixed,10,36,0.9421221864951769,0.9404793287880104,0.9204793287880104,0.9421221864951769,0.9221221864951769
0.02,fixed,10,37,0.9308681672025724,0.9333726535421552,0.9133726535421551,0.9228295819935691,0.9028295819935691
0.02,fixed,10,38,0.9501607717041801,0.9459019543878868,0.9259019543878868,0.9437299035369775,0.9237299035369775
0.02,fixed,10,39,0.9260450160771704,0.9177580246636838,0.8977580246636838,0.9131832797427653,0.8931832797427652
0.02,fixed,10,40,0.9372990353697749,0.9327522112411467,0.9127522112411467,0.932475884244373,0.912475884244373
0.02,fixed,10,41,0.9244372990353698,0.9190230760393541,0.899023076039354,0.9228295819935691,0.9028295819935691
0.02,fixed,10,42,0.932475884244373,0.9275249778571322,0.9075249778571322,0.9292604501607717,0.9092604501607717
0.02,fixed,10,43,0.9389067524115756,0.9413287210997386,0.9213287210997386,0.9292604501607717,0.9092604501607717
0.02,fixed,10,44,0.9196141479099679,0.9160759076545854,0.8960759076545853,0.9196141479099679,0.8996141479099679
0.02,fixed,10,45,0.9292604501607717,0.9277081776310072,0.9077081776310072,0.9292604501607717,0.9092604501607717
0.02,fixed,10,46,0.909967845659164,0.907090649696759,0.887090649696759,0.9067524115755627,0.8867524115755627
0.02,fixed,10,47,0.9292604501607717,0.9403661176556128,0.9203661176556128,0.927652733118971,0.907652733118971
0.02,fixed,10,48,0.9260450160771704,0.9223648324680278,0.9023648324680278,0.9244372990353698,0.9044372990353697
0.02,fixed,10,49,0.927652733118971,0.9258650442705024,0.9058650442705024,0.9244372990353698,0.9044372990353697
0.02,fixed,10,50,0.9244372990353698,0.9252572242603522,0.9052572242603522,0.9147909967845659,0.8947909967845659
0.02,fixed,10,51,0.9421221864951769,0.9379443403137133,0.9179443403137133,0.9356913183279743,0.9156913183279742
0.02,fixed,10,52,0.9389067524115756,0.9364379919600982,0.9164379919600982,0.9372990353697749,0.9172990353697749
0.02,fixed,10,53,0.9389067524115756,0.9333280441406875,0.9133280441406875,0.9308681672025724,0.9108681672025724
0.02,fixed,10,54,0.9131832797427653,0.9096057608873123,0.8896057608873122,0.905144694533762,0.885144694533762
0.02,fixed,10,55,0.9421221864951769,0.9336163615259669,0.9136163615259669,0.9308681672025724,0.9108681672025724
0.02,fixed,10,56,0.927652733118971,0.9216179529481324,0.9016179529481324,0.9147909967845659,0.8947909967845659
0.02,fixed,10,57,0.9469453376205788,0.9415828057943211,0.9215828057943211,0.9405144694533762,0.9205144694533762
0.02,fixed,10,58,0.9292604501607717,0.9272841001713192,0.9072841001713192,0.9131832797427653,0.8931832797427652
0.02,fixed,10,59,0.9180064308681672,0.9143867379167944,0.8943867379167943,0.9131832797427653,0.8931832797427652
0.02,fixed,10,60,0.9260450160771704,0.9216830642393343,0.9016830642393343,0.9228295819935691,0.9028295819935691
0.02,fixed,10,61,0.9228295819935691,0.9176682522518133,0.8976682522518132,0.9196141479099679,0.8996141479099679
0.02,fixed,10,62,0.927652733118971,0.9234799807846432,0.9034799807846432,0.9212218649517685,0.9012218649517685
0.02,fixed,10,63,0.9147909967845659,0.9088506345322725,0.8888506345322725,0.9083601286173634,0.8883601286173634
